Date,title_pos,title_pos_var,title_neg,title_neg_var,title_neu,title_neu_var,title_subjectivity,text_pos,text_poss_var,text_neg,text_neg_var,text_neu,text_neu_var,text_subjectivity,art_count
2016-09-30,0.0232292348518967,1.1962361870483333e-05,0.8692905008792877,9.237528332484146e-06,0.1074802912771701,4.22251372268619e-05,0.24166666666666664,0.02415695693343875,5.565426030238775e-06,0.6624760031700134,0.023530573727871484,0.3133670166134834,0.02281237346073224,0.3312097944211765,2
2016-10-01,0.0268505681306123,0.0,0.8597677946090698,0.0,0.1133816838264465,0.0,0.0,0.0231722984462976,0.0,0.4325856864452362,0.0,0.5442420244216919,0.0,0.1385714285714286,1
2016-10-03,0.10542395606171337,0.012374129142781116,0.53732788504567,0.1724595778190972,0.3572481498122215,0.142011732512342,0.11868686868686867,0.048572258325293625,0.0008348204356235556,0.5356486735399812,0.12598671675054546,0.4157790895551443,0.11278415059633864,0.34531581889020174,8
2016-10-04,0.2301899337520202,0.10325363962115469,0.10124748572707172,0.0070257180074865975,0.6685625786582629,0.07792140400710847,0.3035353535353535,0.0772149392093221,0.002866542141713266,0.17195227555930612,0.014491285893294114,0.7508327960968018,0.00838213433682474,0.4252129798128221,6
2016-10-05,0.05018454603850836,0.0015486449525666515,0.3428765272721648,0.1223108996844364,0.6069389224052429,0.11301923527289774,0.18,0.19679719656705852,0.12268099276928787,0.6037457166239619,0.1017018636145944,0.19945710450410842,0.01667196585636676,0.3648010257372486,5
2016-10-06,0.04883227404206982,0.001922619552821533,0.4352094391360879,0.13273658483696812,0.5159582905471325,0.11065883154921938,0.259375,0.04091975092887873,0.00011350271271214767,0.4578164163976908,0.0732242819950305,0.5012638308107853,0.07474665978095121,0.3893770108545805,4
2016-10-07,0.05062419300278024,0.0014095559674916127,0.5081821804245313,0.11039602985588344,0.44119364271561307,0.08905751143758289,0.0,0.024776592850685102,4.8580572376585235e-05,0.8245964050292969,0.012521145297711207,0.15062697604298586,0.01167674153646961,0.3324142292892293,3
2016-10-08,0.033299906334529235,0.0011220416769434079,0.8294092814127604,0.026204155960358206,0.13729081675410268,0.016484705048396803,0.26666666666666666,0.022318363810578935,9.615078452954737e-05,0.6685768961906433,0.03170057094212334,0.3091047083338101,0.028336589644416935,0.44117966758810123,3
2016-10-09,0.4795813243836164,0.1954237587248063,0.43470117729157204,0.16863003018713182,0.0857174545526504,0.0009873236130053529,0.0,0.04769811034202575,0.0003110153954486436,0.8235778510570526,0.00029619151170923175,0.12872401624917978,0.0012142333571252858,0.3050077384382159,2
2016-10-10,0.06595626038809613,0.0025701540225440945,0.4996017028267185,0.1342488607671918,0.43444207310676575,0.10029386332913326,0.5,0.08210954132179417,0.002099405675250743,0.40075833226243646,0.1362716951656218,0.5171321084101995,0.10577758485702903,0.45304368471035134,3
2016-10-11,0.08395049410561717,0.007745418571307442,0.3012848968307177,0.14275471270868464,0.6147646009922028,0.11495261443020925,0.09999999999999999,0.028264619410037967,6.0242439970681685e-06,0.21121777594089508,0.01913851241502155,0.7605176170667013,0.018835817789437992,0.40318999726327304,3
2016-10-12,0.2440708182752132,0.10116666868705122,0.16778156366199254,0.09475548807195606,0.5881476327776909,0.13549630817960664,0.18333333333333332,0.1512347005307674,0.03767383490129239,0.660208735242486,0.12288929739640442,0.1885565552860498,0.025242561084156345,0.3525004650438987,5
2016-10-13,0.14385109767317766,0.0004601089675421311,0.03381079388782375,0.0006843441569157343,0.8223380744457245,0.0022667248486749614,0.0,0.1559413522481918,0.01512955985801789,0.2805772153660655,0.07350594616690982,0.5634814500808716,0.021938806327170823,0.4367468315997728,2
2016-10-14,0.17943639177829027,0.041356459276256585,0.46878059692680835,0.14561676366722304,0.35178301930427547,0.04895682268215524,0.0,0.02985154129564758,0.00014864507518020696,0.5239099651575089,0.08260613060862362,0.4462385132908821,0.07684447547364645,0.41635789432377895,5
2016-10-16,0.13597286306321618,0.007939823972222294,0.051353433635085745,0.0017684464727847973,0.8126736581325531,0.0022139632449489355,0.0,0.05733153689652675,0.0013979204635735164,0.3325957367196679,0.09966627899076994,0.6100727617740631,0.07745697084546867,0.49554529671717173,2
2016-10-17,0.0848820134997367,0.0,0.70411217212677,0.0,0.2110058367252349,0.0,0.0,0.048474870622158,0.0,0.4509337246417999,0.0,0.5005913972854614,0.0,0.275219298245614,1
2016-10-18,0.07732279412448402,0.0020206272439025176,0.301868525147438,0.100279558025093,0.620808681845665,0.08310593069381618,0.0,0.09617813490331167,0.006472531186214074,0.19471755921840667,0.039194482139563794,0.7091043055057525,0.03828358359255987,0.4309143699437817,5
2016-10-19,0.15614979155361647,0.021937450398261515,0.3658386706374585,0.13007178781960194,0.47801151778548956,0.16627430261571927,0.0,0.10578539408743377,0.02111379668460614,0.6603809476364404,0.14351689088067066,0.23383364989422256,0.05611855419473858,0.344066247339416,4
2016-10-20,0.09567709290422498,0.012488484923241956,0.4704151635523885,0.20439791193202855,0.4339077533222735,0.1401365077497466,0.09722222222222224,0.0386944178026169,0.0008595921107717523,0.5155440280213951,0.19415649998037504,0.4457615213468671,0.16951041969614694,0.38818433835335237,4
2016-10-21,0.05709366553596084,0.002125093481445716,0.47481502273253035,0.1362889654654604,0.468091323439564,0.11245755031953271,0.24761904761904763,0.02879202166306114,0.00032742084123433635,0.7148046365806034,0.03502479635444796,0.2564033637089388,0.035069629215161324,0.38544300247025964,7
