Date,title_pos,title_pos_var,title_neg,title_neg_var,title_neu,title_neu_var,title_subjectivity,text_pos,text_poss_var,text_neg,text_neg_var,text_neu,text_neu_var,text_subjectivity,art_count
2016-09-30,0.3323284387588501,0.0,0.0200749430805444,0.0,0.6475966572761536,0.0,0.75,0.7214555740356445,0.0,0.010205483995378,0.0,0.2683388292789459,0.0,0.4414299242424242,1
2016-10-01,0.9059202671051024,0.0,0.0372979864478111,0.0,0.0567817240953445,0.0,0.6,0.0141304023563861,0.0,0.9649804830551147,0.0,0.0208891071379184,0.0,0.3038412698412698,1
2016-10-02,0.060257215052843,0.0,0.0136106060817837,0.0,0.9261322021484376,0.0,0.5,0.191908374428749,0.0,0.0346926376223564,0.0,0.7733989953994751,0.0,0.4981182795698924,1
2016-10-03,0.156984020024538,0.009473781608714382,0.0127592016942799,2.722814999467571e-06,0.8302567601203918,0.009155278024778103,0.25,0.17178067192435265,0.005284906160937811,0.21471020672470323,0.04062228475937569,0.6135091185569763,0.07521144459020947,0.44511112985138956,2
2016-10-04,0.3177648702015479,0.0842729172844041,0.06132924774040773,0.004524134210014606,0.6209059059619904,0.06024697402061524,0.1515151515151515,0.14425168993572393,0.007910361153405097,0.2573163776348035,0.10468241823757733,0.5984319547812144,0.05947555419395103,0.38613566745145694,3
2016-10-05,0.30234869569540024,0.09667633449620035,0.013408276019617875,2.7165674918801594e-05,0.6842430271208286,0.09490736825141262,0.43125,0.37815686874091625,0.11191984739143948,0.012216508388519249,3.4712845309961363e-06,0.6096266265958548,0.11224498422828574,0.4864958180873359,4
2016-10-06,0.4641580060124397,0.18184044321402223,0.4661464830860495,0.2048319662633462,0.06969550065696234,0.0006841423212557438,0.375,0.3361138976179063,0.10324330547754886,0.48662538779899467,0.22407481292578157,0.1772607127204537,0.02311933919707462,0.3741595483961896,2
2016-10-07,0.9073553085327148,0.0,0.022668782621622,0.0,0.0699758231639862,0.0,0.0,0.4709534347057342,0.0,0.5071782469749451,0.0,0.0218683276325464,0.0,0.4429372061630125,1
2016-10-11,0.0418225079774856,0.0,0.015604387037456,0.0,0.942573070526123,0.0,0.0,0.4793918430805206,0.0,0.4819456934928894,0.0,0.0386624224483966,0.0,0.3338239538239537,1
2016-10-12,0.7352790236473083,0.0,0.0106705408543348,0.0,0.2540504336357116,0.0,0.4545454545454545,0.2537620663642883,0.0,0.0304200518876314,0.0,0.7158178687095642,0.0,0.4994227994227994,1
2016-10-13,0.07384221690396463,0.00667094682100101,0.7393625179926554,0.039541774810900494,0.18679526261985294,0.01590890140738521,0.0,0.1498342615862687,0.03530786273775932,0.7931147615114847,0.05367234075623233,0.057051020363966566,0.0019189542464872523,0.4713145137722205,3
2016-10-14,0.8238071799278259,0.0,0.0077654784545302,0.0,0.1684272438287735,0.0,0.0,0.5203588604927063,0.0,0.0687300264835357,0.0,0.4109110832214355,0.0,0.3023444976076554,1
2016-10-17,0.0464875218458473,0.0012277004372546647,0.7467961311340332,0.04432114207533289,0.20671637542545793,0.03079578998006944,0.41041666666666665,0.0382971661165356,0.00048511388947844583,0.5434414483606815,0.1769332107959166,0.41826135851442814,0.1588891610731503,0.39898002191606835,2
2016-10-18,0.5060837669298053,0.1643566603947071,0.030983173754066173,6.600694068016503e-05,0.46293305698782206,0.15795151328445822,0.15416666666666667,0.5574324075132608,0.1452313714132235,0.1481876522302627,0.04684498312036534,0.29437991837039584,0.0855110462821313,0.4388302573095354,4
2016-10-19,0.0113529721274971,0.0,0.9674518704414368,0.0,0.021195150911808,0.0,0.0,0.2160959839820861,0.0,0.7570040822029114,0.0,0.0268999673426151,0.0,0.4085386835386835,1
2016-10-20,0.5390810891985893,0.11133174944260477,0.28025359101593494,0.057627415544849736,0.18066539987921715,0.008762272729729861,0.4099999999999999,0.4019155614078045,0.08080416753274036,0.30427997559309006,0.04481397516381331,0.2938044890761375,0.005266063708332656,0.45375104679650136,2
2016-10-21,0.07541867275722322,0.002835463178845074,0.3478117473423481,0.1328222891211958,0.5767695941030979,0.11035967379328374,0.2005681818181818,0.0350718717090785,0.0004064082636372623,0.6542853638529778,0.043153338510357915,0.31064276583492756,0.04624876845284111,0.3890558040026006,4
2016-10-22,0.0257622543722391,0.0,0.7287915945053101,0.0,0.2454461604356765,0.0,0.0,0.0672273114323616,0.0,0.3060292303562164,0.0,0.6267434358596802,0.0,0.4567848817848818,1
2016-10-23,0.161002367734909,0.0,0.0118911182507872,0.0,0.8271064758300781,0.0,0.4545454545454545,0.0144199738278985,0.0,0.9370370507240297,0.0,0.0485430471599102,0.0,0.4677343611554138,1
2016-10-24,0.047537874430418,0.0,0.0199644565582275,0.0,0.9324976205825806,0.0,0.0,0.0515787936747074,0.0,0.0253519155085086,0.0,0.9230692982673644,0.0,0.4598193283124789,1
2016-10-25,0.3415739983320236,0.06251740560782404,0.07896390557289118,0.006998570778913889,0.5794621288776398,0.0556396972165095,0.13,0.24023558348417282,0.07959071412593817,0.1903831914067268,0.07584718166096885,0.5693812280893326,0.11198287065085348,0.44104612783328,5
2016-10-26,0.04815779626369475,0.0009437584070646208,0.10868843924254176,0.007645532735543437,0.8431537747383118,0.0032169373584203242,0.0,0.135529622901231,0.01628425442152244,0.5006669126451015,0.22441353535635233,0.36380344070494175,0.11979439577298195,0.48560110722610716,2
2016-10-27,0.1322823349725116,0.05379158051160692,0.5125533796169541,0.188034102851907,0.3551642827012322,0.17427660416333365,0.12045454545454545,0.40641650939360263,0.12760067895645014,0.3873819597065448,0.15137072246219918,0.20620152652263637,0.0963869460591625,0.3520636551196474,11
2016-10-28,0.1798227907158434,0.06449768096658925,0.3003325082361698,0.1477366075474056,0.5198447111994028,0.14449622168809612,0.22672727272727272,0.17225398974759232,0.01906537204134847,0.5646738750594003,0.035714566596919295,0.2630721064550535,0.048856060010840856,0.24309861287128184,10
2016-10-31,0.94303959608078,0.0,0.0155173409730196,0.0,0.0414430312812328,0.0,0.0,0.907863199710846,0.0,0.0642464980483055,0.0,0.0278902594000101,0.0,0.3266684704184704,1
2016-11-01,0.635703980922699,0.0,0.0083052925765514,0.0,0.3559907078742981,0.0,0.8214285714285714,0.8423904776573181,0.0,0.0103335091844201,0.0,0.1472759842872619,0.0,0.4965554560382146,1
2016-11-02,0.1352320164442062,0.0,0.0124938813969492,0.0,0.8522740602493286,0.0,0.0,0.9471766948699952,0.0,0.0219030957669019,0.0,0.0309201758354902,0.0,0.4253472222222222,1
2016-11-03,0.043682834133505766,0.00010327165414250799,0.18088449227313197,0.044913437922853856,0.7754326363404592,0.04792978342641183,0.35909090909090907,0.11550414686401683,0.009274658323099358,0.29565573359529174,0.040672670107187996,0.5888400971889496,0.011241299591921106,0.43782524166395137,3
2016-11-04,0.0607258938252925,0.0,0.0350890941917896,0.0,0.9041849970817566,0.0,0.4545454545454545,0.1602397114038467,0.0,0.0106786135584115,0.0,0.8290815949440002,0.0,0.4143702651515151,1
2016-11-06,0.2116983979940414,0.0,0.0083532128483057,0.0,0.779948353767395,0.0,0.0,0.8171437382698059,0.0,0.0090066008269786,0.0,0.1738496273756027,0.0,0.4258881922675026,1
2016-11-07,0.5799683928489685,0.0,0.0093228733167052,0.0,0.4107087552547455,0.0,0.4545454545454545,,,,,,,0.0,1
2016-11-08,0.019449133425951,0.0,0.9293412566184998,0.0,0.0512095727026462,0.0,0.0,,,,,,,0.0,1
2016-11-09,0.016416857950389368,3.153194887976853e-05,0.9072766701380411,0.0035369882136259277,0.07630643496910723,0.0030358675948529354,0.05555555555555553,0.0262612467631697,1.1312946649779862e-05,0.675486296415329,0.016153703135679542,0.2982524186372757,0.01702000056781139,0.29679792429792423,3
2016-11-10,0.24485999374435494,0.1263239607460431,0.533675194503023,0.149238217377537,0.22146482450457713,0.08161114364279384,0.21119755244755242,0.29112557259698707,0.09586947226436092,0.4731355338460869,0.08844072316700204,0.23573889728221623,0.04393688297910345,0.30589025583498103,13
2016-11-11,0.21296549654964889,0.05504523375179739,0.4711673492565751,0.17039773827047314,0.3158671297132969,0.08088372753870696,0.07142857142857142,0.19749538991600274,0.10056474250317742,0.5044322036206722,0.1681703900109904,0.29807236976921553,0.10296381749412517,0.29906450666721296,7
2016-11-13,0.6774281859397888,0.0,0.0105595588684082,0.0,0.312012255191803,0.0,0.0,0.1181400567293167,0.0,0.0167749058455228,0.0,0.8650850653648376,0.0,0.3591145833333333,1
2016-11-14,0.04510609060525891,9.916999758145302e-07,0.312698223007222,0.175005843054766,0.6421956717967986,0.17580765158708958,0.3181818181818182,0.0092943934723734,0.0,0.9685437679290771,0.0,0.0221618041396141,0.0,0.1230780022446689,3
2016-11-15,0.5295605331659317,0.10921637877328069,0.13906801566481589,0.04111467976277337,0.33137144781649114,0.0925509053794305,0.14666666666666667,0.5980948805809021,0.0871711825946188,0.11997718953837945,0.019938643922973953,0.2819279544055462,0.1218328676388278,0.2306620334702961,5
2016-11-16,0.354816779308021,0.09776793248947152,0.07609670860692855,0.004481186893440779,0.5690865278244018,0.07440232518318661,0.1,0.44785015992820265,0.13017284205497576,0.2835641045123339,0.12078947294830811,0.26858576312661164,0.09755617788460098,0.21462486501245898,10
2016-11-17,0.18224927142728117,0.04229941727466657,0.25634166703093797,0.16854127394456778,0.5614090722519904,0.12701336768923174,0.3,0.2726634507998824,0.0618291209464798,0.45668201707303524,0.06890635504296033,0.2706545204855501,0.021653036724565578,0.20273076168185922,8
2016-11-18,0.21969818882644174,0.0628064494968409,0.14029561736000076,0.05213515844815928,0.6400061820944151,0.07683582806842852,0.09999999999999999,0.12151102970043814,0.020036470909014874,0.34150378064562875,0.169115154907558,0.5369851936896642,0.12001157727289667,0.19569170546378256,6
2016-11-20,0.9183768033981324,0.0,0.0144220404326915,0.0,0.0672011747956276,0.0,0.5,0.509314239025116,0.0,0.0114719048142433,0.0,0.4792138040065765,0.0,0.4055147058823529,1
2016-11-21,0.26717620870719355,0.12138652336259649,0.30443809786811465,0.1095546798856442,0.428385687371095,0.09310741236780475,0.14204545454545453,0.21092772949486968,0.09313841304647795,0.32000860866780084,0.1320438895726796,0.4690636359155178,0.11908158889730537,0.3941068738554057,6
2016-11-23,0.04739583035310107,0.002878668133029418,0.8845767180124918,0.005769917232300594,0.06802746653556817,0.0006143609503929488,0.23703703703703702,0.11840162302056946,0.016153930803299344,0.7929364045461019,0.036311401178087836,0.08866194883982333,0.004048593741679821,0.38476953803040753,3
2016-11-24,0.16950731631368393,0.02294773366458122,0.5201784148812294,0.12849009016609042,0.31031427904963493,0.04283657885166861,0.2,0.02948135696351525,5.766547788111151e-05,0.7377979159355164,0.02768577153710794,0.23272076249122617,0.02521639124965082,0.37392091503267977,2
2016-11-25,0.6130559196074804,0.1645237717880821,0.09418533494075136,0.0015536568994679362,0.2927587653199832,0.1343664075737779,0.28888888888888886,0.4654475298399727,0.12075038311871027,0.43789202223221463,0.14220703992098763,0.09666047741969423,0.008579753663789305,0.41968709161111123,3
2016-11-26,0.1012054607272148,0.0,0.7328519225120544,0.0,0.1659425944089889,0.0,0.1,0.935369908809662,0.0,0.0306621398776769,0.0,0.0339679047465324,0.0,0.4065714285714285,1
2016-11-28,0.2148431535810232,0.1285240918472843,0.5684005409479141,0.1902918532791758,0.21675629206001754,0.12278360310293243,0.11416666666666667,0.06099539883434768,0.0008313945942581355,0.7367337822914124,0.10978097689591862,0.20227079279720778,0.09893640909599448,0.40388883656879776,5
2016-11-29,0.42924305703490967,0.11918062163463283,0.04637102968990797,0.001114933377399807,0.5243859197944403,0.11965934747159056,0.275,0.5653683384880424,0.10240498681904886,0.07715603895485397,0.003166256784417718,0.35747561138123274,0.11669870153363637,0.40372982142378694,4
2016-11-30,0.1862470023334026,0.052061533090195275,0.0529980489518493,0.0038583286016015063,0.7607549503445625,0.04733621119434534,0.0,0.1953972047194838,0.04697465817680274,0.32269053440541023,0.13415292153780986,0.4819122673943639,0.0945265532843368,0.34382023322856303,4
2016-12-01,0.0074871145188808,0.0,0.971454620361328,0.0,0.0210582539439201,0.0,0.0,0.4160395264625549,0.0,0.3519696891307831,0.0,0.2319908440113067,0.0,0.4231552365762892,1
